index,year_ceremony,category,name,film,winner,nconst,birthYear,deathYear,primaryProfession,ceremonyAge,alive,currentYear,currentAge
936,1941,ACTRESS,Katharine Hepburn,The Philadelphia Story,False,nm0000031,1907,2003,"actress,soundtrack,writer",34,False,2021,0
937,1943,ACTRESS,Katharine Hepburn,Woman of the Year,False,nm0000031,1907,2003,"actress,soundtrack,writer",36,False,2021,0
938,1952,ACTRESS,Katharine Hepburn,The African Queen,False,nm0000031,1907,2003,"actress,soundtrack,writer",45,False,2021,0
939,1956,ACTRESS,Katharine Hepburn,Summertime,False,nm0000031,1907,2003,"actress,soundtrack,writer",49,False,2021,0
940,1957,ACTRESS,Katharine Hepburn,The Rainmaker,False,nm0000031,1907,2003,"actress,soundtrack,writer",50,False,2021,0
941,1960,ACTRESS,Katharine Hepburn,"Suddenly, Last Summer",False,nm0000031,1907,2003,"actress,soundtrack,writer",53,False,2021,0
942,1963,ACTRESS,Katharine Hepburn,Long Day's Journey into Night,False,nm0000031,1907,2003,"actress,soundtrack,writer",56,False,2021,0
943,1968,ACTRESS,Katharine Hepburn,Guess Who's Coming to Dinner,True,nm0000031,1907,2003,"actress,soundtrack,writer",61,False,2021,0
944,1969,ACTRESS,Katharine Hepburn,The Lion in Winter,True,nm0000031,1907,2003,"actress,soundtrack,writer",62,False,2021,0
945,1982,ACTRESS IN A LEADING ROLE,Katharine Hepburn,On Golden Pond,True,nm0000031,1907,2003,"actress,soundtrack,writer",75,False,2021,0
946,1933,ACTRESS,May Robson,Lady for a Day,False,nm0733480,1858,1942,"actress,soundtrack,writer",75,False,2021,0
947,1933,ACTRESS,Diana Wynyard,Cavalcade,False,nm0944087,1906,1964,actress,27,False,2021,0
948,1933,ART DIRECTION,William S. Darling,Cavalcade,True,nm0201419,1882,1963,"art_director,art_department,set_decorator",51,False,2021,0
949,1937,ART DIRECTION,William S. Darling,Lloyds of London,False,nm0201419,1882,1963,"art_director,art_department,set_decorator",55,False,2021,0
950,1933,CINEMATOGRAPHY,George J. Folsey,Reunion in Vienna,False,nm0005706,1898,1988,"cinematographer,camera_department,actor",35,False,2021,0
951,1953,CINEMATOGRAPHY (Color),George J. Folsey,Million Dollar Mermaid,False,nm0005706,1898,1988,"cinematographer,camera_department,actor",55,False,2021,0
952,1933,DIRECTING,Frank Capra,Lady for a Day,False,nm0001008,1897,1991,"director,writer,producer",36,False,2021,0
953,1935,DIRECTING,Frank Capra,It Happened One Night,True,nm0001008,1897,1991,"director,writer,producer",38,False,2021,0
954,1937,DIRECTING,Frank Capra,Mr. Deeds Goes to Town,True,nm0001008,1897,1991,"director,writer,producer",40,False,2021,0
955,1939,DIRECTING,Frank Capra,You Can't Take It with You,True,nm0001008,1897,1991,"director,writer,producer",42,False,2021,0
956,1940,DIRECTING,Frank Capra,Mr. Smith Goes to Washington,False,nm0001008,1897,1991,"director,writer,producer",43,False,2021,0
957,1947,DIRECTING,Frank Capra,It's a Wonderful Life,False,nm0001008,1897,1991,"director,writer,producer",50,False,2021,0
958,1933,DIRECTING,George Cukor,Little Women,False,nm0002030,1899,1983,"director,miscellaneous,assistant_director",34,False,2021,0
959,1941,DIRECTING,George Cukor,The Philadelphia Story,False,nm0002030,1899,1983,"director,miscellaneous,assistant_director",42,False,2021,0
960,1948,DIRECTING,George Cukor,A Double Life,False,nm0002030,1899,1983,"director,miscellaneous,assistant_director",49,False,2021,0
961,1951,DIRECTING,George Cukor,Born Yesterday,False,nm0002030,1899,1983,"director,miscellaneous,assistant_director",52,False,2021,0
962,1965,DIRECTING,George Cukor,My Fair Lady,True,nm0002030,1899,1983,"director,miscellaneous,assistant_director",66,False,2021,0
963,1933,OUTSTANDING PRODUCTION,Paramount,A Farewell to Arms,False,nm1837126,0,0,"composer,soundtrack",0,False,2021,0
964,1933,OUTSTANDING PRODUCTION,Paramount,She Done Him Wrong,False,nm1837126,0,0,"composer,soundtrack",0,False,2021,0
965,1935,OUTSTANDING PRODUCTION,Paramount,Cleopatra,False,nm1837126,0,0,"composer,soundtrack",0,False,2021,0
966,1936,OUTSTANDING PRODUCTION,Paramount,The Lives of a Bengal Lancer,False,nm1837126,0,0,"composer,soundtrack",0,False,2021,0
967,1936,OUTSTANDING PRODUCTION,Paramount,Ruggles of Red Gap,False,nm1837126,0,0,"composer,soundtrack",0,False,2021,0
968,1937,SHORT SUBJECT (Cartoon),Paramount,Sinbad the Sailor,False,nm1837126,0,0,"composer,soundtrack",0,False,2021,0
969,1937,SHORT SUBJECT (Color),Paramount,Popular Science J-6-2,False,nm1837126,0,0,"composer,soundtrack",0,False,2021,0
970,1937,SHORT SUBJECT (One-reel),Paramount,Moscow Moods,False,nm1837126,0,0,"composer,soundtrack",0,False,2021,0
971,1938,SHORT SUBJECT (Cartoon),Paramount,Educated Fish,False,nm1837126,0,0,"composer,soundtrack",0,False,2021,0
972,1938,SHORT SUBJECT (Color),Paramount,Popular Science J-7-1,False,nm1837126,0,0,"composer,soundtrack",0,False,2021,0
973,1939,SHORT SUBJECT (Cartoon),Paramount,Hunky and Spunky,False,nm1837126,0,0,"composer,soundtrack",0,False,2021,0
974,1940,SHORT SUBJECT (One-reel),Paramount,Busy Little Bears,True,nm1837126,0,0,"composer,soundtrack",0,False,2021,0
975,1942,OUTSTANDING MOTION PICTURE,Paramount,Hold Back the Dawn,False,nm1837126,0,0,"composer,soundtrack",0,False,2021,0
976,1942,SHORT SUBJECT (One-reel),Paramount,Beauty and the Beach,False,nm1837126,0,0,"composer,soundtrack",0,False,2021,0
977,1942,SHORT SUBJECT (One-reel),Paramount,Down on the Farm,False,nm1837126,0,0,"composer,soundtrack",0,False,2021,0
978,1943,OUTSTANDING MOTION PICTURE,Paramount,Wake Island,False,nm1837126,0,0,"composer,soundtrack",0,False,2021,0
979,1943,SHORT SUBJECT (One-reel),Paramount,Speaking of Animals and Their Families,True,nm1837126,0,0,"composer,soundtrack",0,False,2021,0
980,1944,OUTSTANDING MOTION PICTURE,Paramount,For Whom the Bell Tolls,False,nm1837126,0,0,"composer,soundtrack",0,False,2021,0
981,1945,BEST MOTION PICTURE,Paramount,Double Indemnity,False,nm1837126,0,0,"composer,soundtrack",0,False,2021,0
982,1945,BEST MOTION PICTURE,Paramount,Going My Way,True,nm1837126,0,0,"composer,soundtrack",0,False,2021,0
983,1946,BEST MOTION PICTURE,Paramount,The Lost Weekend,True,nm1837126,0,0,"composer,soundtrack",0,False,2021,0
984,1947,DOCUMENTARY (Short Subject),Paramount,Paramount News Issue #37 (Twentieth Anniversary Issue!  1927.....1947),False,nm1837126,0,0,"composer,soundtrack",0,False,2021,0
985,1950,BEST MOTION PICTURE,Paramount,The Heiress,False,nm1837126,0,0,"composer,soundtrack",0,False,2021,0
986,1951,BEST MOTION PICTURE,Paramount,Sunset Blvd.,False,nm1837126,0,0,"composer,soundtrack",0,False,2021,0
987,1952,SPECIAL EFFECTS,Paramount,When Worlds Collide,True,nm1837126,0,0,"composer,soundtrack",0,False,2021,0
988,1933,OUTSTANDING PRODUCTION,Columbia,Lady for a Day,False,nm11564548,0,0,actress,0,False,2021,0
991,1935,OUTSTANDING PRODUCTION,Columbia,It Happened One Night,True,nm11564548,0,0,actress,0,False,2021,0
994,1935,OUTSTANDING PRODUCTION,Columbia,One Night of Love,False,nm11564548,0,0,actress,0,False,2021,0
997,1937,OUTSTANDING PRODUCTION,Columbia,Mr. Deeds Goes to Town,False,nm11564548,0,0,actress,0,False,2021,0
1000,1938,OUTSTANDING PRODUCTION,Columbia,The Awful Truth,False,nm11564548,0,0,actress,0,False,2021,0
1003,1938,OUTSTANDING PRODUCTION,Columbia,Lost Horizon,False,nm11564548,0,0,actress,0,False,2021,0
1006,1939,OUTSTANDING PRODUCTION,Columbia,You Can't Take It with You,True,nm11564548,0,0,actress,0,False,2021,0
1009,1940,OUTSTANDING PRODUCTION,Columbia,Mr. Smith Goes to Washington,False,nm11564548,0,0,actress,0,False,2021,0
1012,1942,OUTSTANDING MOTION PICTURE,Columbia,Here Comes Mr. Jordan,False,nm11564548,0,0,actress,0,False,2021,0
1015,1942,SHORT SUBJECT (Cartoon),Columbia,How War Came,False,nm11564548,0,0,actress,0,False,2021,0
1018,1943,OUTSTANDING MOTION PICTURE,Columbia,The Talk of the Town,False,nm11564548,0,0,actress,0,False,2021,0
1021,1944,OUTSTANDING MOTION PICTURE,Columbia,The More the Merrier,False,nm11564548,0,0,actress,0,False,2021,0
1024,1951,BEST MOTION PICTURE,Columbia,Born Yesterday,False,nm11564548,0,0,actress,0,False,2021,0
1027,1933,WRITING (Adaptation),Robert Riskin,Lady for a Day,False,nm0728307,1897,1955,"writer,producer,director",36,False,2021,0
1031,1935,WRITING (Adaptation),Robert Riskin,It Happened One Night,True,nm0728307,1897,1955,"writer,producer,director",38,False,2021,0
1035,1937,WRITING (Screenplay),Robert Riskin,Mr. Deeds Goes to Town,False,nm0728307,1897,1955,"writer,producer,director",40,False,2021,0
1039,1939,WRITING (Screenplay),Robert Riskin,You Can't Take It with You,False,nm0728307,1897,1955,"writer,producer,director",42,False,2021,0
1043,1933,WRITING (Original Story),Robert Lord,One Way Passage,True,nm0520501,1900,1976,"writer,producer,production_manager",33,False,2021,0
1049,1938,WRITING (Original Story),Robert Lord,Black Legion,False,nm0520501,1900,1976,"writer,producer,production_manager",38,False,2021,0
1055,1933,WRITING (Original Story),Charles MacArthur,Rasputin and the Empress,False,nm0531269,1895,1956,"writer,director,producer",38,False,2021,0
1056,1935,ACTOR,Clark Gable,It Happened One Night,True,nm0000022,1901,1960,"actor,soundtrack,producer",34,False,2021,0
1058,1936,ACTOR,Clark Gable,Mutiny on the Bounty,False,nm0000022,1901,1960,"actor,soundtrack,producer",35,False,2021,0
1060,1940,ACTOR,Clark Gable,Gone with the Wind,False,nm0000022,1901,1960,"actor,soundtrack,producer",39,False,2021,0
1062,1935,ACTOR,Frank Morgan,The Affairs of Cellini,False,nm0604656,1890,1949,"actor,soundtrack",45,False,2021,0
1075,1943,ACTOR IN A SUPPORTING ROLE,Frank Morgan,Tortilla Flat,False,nm0604656,1890,1949,"actor,soundtrack",53,False,2021,0
1088,1935,ACTOR,William Powell,The Thin Man,False,nm0001635,1892,1984,"actor,soundtrack",43,False,2021,0
1130,1937,ACTOR,William Powell,My Man Godfrey,False,nm0001635,1892,1984,"actor,soundtrack",45,False,2021,0
1172,1948,ACTOR,William Powell,Life with Father,False,nm0001635,1892,1984,"actor,soundtrack",56,False,2021,0
1214,1935,ACTRESS,Claudette Colbert,It Happened One Night,True,nm0001055,1903,1996,"actress,soundtrack",32,False,2021,0
1216,1936,ACTRESS,Claudette Colbert,Private Worlds,False,nm0001055,1903,1996,"actress,soundtrack",33,False,2021,0
1218,1945,ACTRESS,Claudette Colbert,Since You Went Away,False,nm0001055,1903,1996,"actress,soundtrack",42,False,2021,0
1220,1935,ACTRESS,Bette Davis,Of Human Bondage,False,nm0000012,1908,1989,"actress,soundtrack,make_up_department",27,False,2021,0
1222,1936,ACTRESS,Bette Davis,Dangerous,True,nm0000012,1908,1989,"actress,soundtrack,make_up_department",28,False,2021,0
1224,1939,ACTRESS,Bette Davis,Jezebel,True,nm0000012,1908,1989,"actress,soundtrack,make_up_department",31,False,2021,0
1226,1940,ACTRESS,Bette Davis,Dark Victory,False,nm0000012,1908,1989,"actress,soundtrack,make_up_department",32,False,2021,0
1228,1941,ACTRESS,Bette Davis,The Letter,False,nm0000012,1908,1989,"actress,soundtrack,make_up_department",33,False,2021,0
1230,1942,ACTRESS,Bette Davis,The Little Foxes,False,nm0000012,1908,1989,"actress,soundtrack,make_up_department",34,False,2021,0
1232,1943,ACTRESS,Bette Davis,"Now, Voyager",False,nm0000012,1908,1989,"actress,soundtrack,make_up_department",35,False,2021,0
1234,1945,ACTRESS,Bette Davis,Mr. Skeffington,False,nm0000012,1908,1989,"actress,soundtrack,make_up_department",37,False,2021,0
1236,1951,ACTRESS,Bette Davis,All about Eve,False,nm0000012,1908,1989,"actress,soundtrack,make_up_department",43,False,2021,0
1238,1953,ACTRESS,Bette Davis,The Star,False,nm0000012,1908,1989,"actress,soundtrack,make_up_department",45,False,2021,0
1240,1963,ACTRESS,Bette Davis,What Ever Happened to Baby Jane?,False,nm0000012,1908,1989,"actress,soundtrack,make_up_department",55,False,2021,0
1242,1935,ACTRESS,Grace Moore,One Night of Love,False,nm0601254,1898,1947,"actress,soundtrack",37,False,2021,0
1250,1935,ASSISTANT DIRECTOR,Cullen Tate,Cleopatra,False,nm0851121,1896,1947,"assistant_director,director,actor",39,False,2021,0
1251,1935,ASSISTANT DIRECTOR,John Waters,Viva Villa!,True,nm0000691,1946,0,"actor,writer,director",-11,True,2021,75
1281,1935,CINEMATOGRAPHY,Victor Milner,Cleopatra,True,nm0005800,1893,1972,"cinematographer,actor,camera_department",42,False,2021,0
1282,1936,CINEMATOGRAPHY,Victor Milner,The Crusades,False,nm0005800,1893,1972,"cinematographer,actor,camera_department",43,False,2021,0
1283,1937,CINEMATOGRAPHY,Victor Milner,The General Died at Dawn,False,nm0005800,1893,1972,"cinematographer,actor,camera_department",44,False,2021,0
1284,1939,CINEMATOGRAPHY,Victor Milner,The Buccaneer,False,nm0005800,1893,1972,"cinematographer,actor,camera_department",46,False,2021,0
1285,1940,CINEMATOGRAPHY (Black-and-White),Victor Milner,The Great Victor Herbert,False,nm0005800,1893,1972,"cinematographer,actor,camera_department",47,False,2021,0
1286,1951,CINEMATOGRAPHY (Black-and-White),Victor Milner,The Furies,False,nm0005800,1893,1972,"cinematographer,actor,camera_department",58,False,2021,0
1287,1935,CINEMATOGRAPHY,George Folsey,Operator 13,False,nm6422659,0,0,director,0,False,2021,0
1288,1937,CINEMATOGRAPHY,George Folsey,The Gorgeous Hussy,False,nm6422659,0,0,director,0,False,2021,0
1289,1940,CINEMATOGRAPHY (Black-and-White),George Folsey,Lady of the Tropics,False,nm6422659,0,0,director,0,False,2021,0
1290,1944,CINEMATOGRAPHY (Color),George Folsey,Thousands Cheer,False,nm6422659,0,0,director,0,False,2021,0
1291,1945,CINEMATOGRAPHY (Black-and-White),George Folsey,The White Cliffs of Dover,False,nm6422659,0,0,director,0,False,2021,0
1292,1945,CINEMATOGRAPHY (Color),George Folsey,Meet Me in St. Louis,False,nm6422659,0,0,director,0,False,2021,0
1293,1947,CINEMATOGRAPHY (Black-and-White),George Folsey,The Green Years,False,nm6422659,0,0,director,0,False,2021,0
1294,1948,CINEMATOGRAPHY (Black-and-White),George Folsey,Green Dolphin Street,False,nm6422659,0,0,director,0,False,2021,0
1295,1954,CINEMATOGRAPHY (Color),George Folsey,All the Brothers Were Valiant,False,nm6422659,0,0,director,0,False,2021,0
1296,1955,CINEMATOGRAPHY (Black-and-White),George Folsey,Executive Suite,False,nm6422659,0,0,director,0,False,2021,0
1297,1955,CINEMATOGRAPHY (Color),George Folsey,Seven Brides for Seven Brothers,False,nm6422659,0,0,director,0,False,2021,0
1298,1964,CINEMATOGRAPHY (Black-and-White),George Folsey,The Balcony,False,nm6422659,0,0,director,0,False,2021,0
1299,1935,DIRECTING,Victor Schertzinger,One Night of Love,False,nm0006276,1888,1941,"soundtrack,director,music_department",47,False,2021,0
1300,1935,FILM EDITING,Anne Bauchens,Cleopatra,False,nm0061640,1882,1967,"editor,actress,assistant_director",53,False,2021,0
1301,1941,FILM EDITING,Anne Bauchens,North West Mounted Police,True,nm0061640,1882,1967,"editor,actress,assistant_director",59,False,2021,0
1302,1953,FILM EDITING,Anne Bauchens,The Greatest Show on Earth,False,nm0061640,1882,1967,"editor,actress,assistant_director",71,False,2021,0
1303,1957,FILM EDITING,Anne Bauchens,The Ten Commandments,False,nm0061640,1882,1967,"editor,actress,assistant_director",75,False,2021,0
1304,1935,FILM EDITING,Gene Milford,One Night of Love,False,nm0587332,1902,1991,"editor,editorial_department,director",33,False,2021,0
1305,1955,FILM EDITING,Gene Milford,On the Waterfront,True,nm0587332,1902,1991,"editor,editorial_department,director",53,False,2021,0
1306,1935,WRITING (Original Story),Mauri Grashin,Hide-Out,False,nm0335831,1901,1991,writer,34,False,2021,0
1307,1935,WRITING (Original Story),Arthur Caesar,Manhattan Melodrama,True,nm0128361,1892,1953,"writer,script_department",43,False,2021,0
1308,1935,WRITING (Original Story),Norman Krasna,The Richest Girl in the World,False,nm0469915,1909,1984,"writer,producer,director",26,False,2021,0
1309,1937,WRITING (Original Story),Norman Krasna,Fury,False,nm0469915,1909,1984,"writer,producer,director",28,False,2021,0
1310,1942,WRITING (Original Screenplay),Norman Krasna,The Devil and Miss Jones,False,nm0469915,1909,1984,"writer,producer,director",33,False,2021,0
1311,1944,WRITING (Original Screenplay),Norman Krasna,Princess O'Rourke,True,nm0469915,1909,1984,"writer,producer,director",35,False,2021,0
1312,1936,ACTOR,Victor McLaglen,The Informer,True,nm0572142,1886,1959,"actor,soundtrack",50,False,2021,0
1313,1953,ACTOR IN A SUPPORTING ROLE,Victor McLaglen,The Quiet Man,False,nm0572142,1886,1959,"actor,soundtrack",67,False,2021,0
1314,1936,ACTOR,Franchot Tone,Mutiny on the Bounty,False,nm0867144,1905,1968,"actor,soundtrack,producer",31,False,2021,0
1316,1936,ACTRESS,Elisabeth Bergner,Escape Me Never,False,nm0074949,1897,1986,"actress,producer",39,False,2021,0
1317,1936,ACTRESS,Miriam Hopkins,Becky Sharp,False,nm0394244,1902,1972,"actress,soundtrack",34,False,2021,0
1318,1936,ACTRESS,Merle Oberon,The Dark Angel,False,nm0643353,1911,1979,"actress,soundtrack,writer",25,False,2021,0
1319,1936,ASSISTANT DIRECTOR,Joseph Newman,David Copperfield,False,nm0628148,0,0,art_department,0,False,2021,0
1325,1937,ASSISTANT DIRECTOR,Joseph Newman,San Francisco,False,nm0628148,0,0,art_department,0,False,2021,0
1331,1936,ASSISTANT DIRECTOR,Eric Stacey,Les Miserables,False,nm0820947,1903,1969,"production_manager,assistant_director,producer",33,False,2021,0
1334,1938,ASSISTANT DIRECTOR,Eric Stacey,A Star Is Born,False,nm0820947,1903,1969,"production_manager,assistant_director,producer",35,False,2021,0
1337,1936,ASSISTANT DIRECTOR,Sherry Shourds,A Midsummer Night's Dream,False,nm0795258,1906,1991,"assistant_director,director,production_manager",30,False,2021,0
1338,1936,CINEMATOGRAPHY,Gregg Toland,Les Miserables,False,nm0005904,1904,1948,"cinematographer,camera_department,director",32,False,2021,0
1339,1938,CINEMATOGRAPHY,Gregg Toland,Dead End,False,nm0005904,1904,1948,"cinematographer,camera_department,director",34,False,2021,0
1340,1940,CINEMATOGRAPHY (Black-and-White),Gregg Toland,Intermezzo,False,nm0005904,1904,1948,"cinematographer,camera_department,director",36,False,2021,0
1341,1940,CINEMATOGRAPHY (Black-and-White),Gregg Toland,Wuthering Heights,True,nm0005904,1904,1948,"cinematographer,camera_department,director",36,False,2021,0
1342,1941,CINEMATOGRAPHY (Black-and-White),Gregg Toland,The Long Voyage Home,False,nm0005904,1904,1948,"cinematographer,camera_department,director",37,False,2021,0
1343,1942,CINEMATOGRAPHY (Black-and-White),Gregg Toland,Citizen Kane,False,nm0005904,1904,1948,"cinematographer,camera_department,director",38,False,2021,0
1344,1936,CINEMATOGRAPHY,Hal Mohr,A Midsummer Night's Dream,True,nm0005803,1894,1974,"cinematographer,director,camera_department",42,False,2021,0
1345,1954,CINEMATOGRAPHY (Black-and-White),Hal Mohr,The Four Poster,False,nm0005803,1894,1974,"cinematographer,director,camera_department",60,False,2021,0
1346,1936,DANCE DIRECTION,Busby Berkeley,Gold Diggers of 1935,False,nm0000923,1895,1976,"miscellaneous,director,music_department",41,False,2021,0
1347,1937,DANCE DIRECTION,Busby Berkeley,Gold Diggers of 1937,False,nm0000923,1895,1976,"miscellaneous,director,music_department",42,False,2021,0
1348,1938,DANCE DIRECTION,Busby Berkeley,Varsity Show,False,nm0000923,1895,1976,"miscellaneous,director,music_department",43,False,2021,0
1349,1936,DANCE DIRECTION,Bobby Connolly,Go into Your Dance;,False,nm0175265,1897,1944,"miscellaneous,director,music_department",39,False,2021,0
1350,1937,DANCE DIRECTION,Bobby Connolly,Cain and Mabel,False,nm0175265,1897,1944,"miscellaneous,director,music_department",40,False,2021,0
